name,stars,url,default-branch,default-branch-commit-cnt,has_main_master_trunk,develop-name,develop-commit-cnt,develop-name2,develop-commit-cnt2
open-source-ios-apps,41384,https://github.com/dkhamsing/open-source-ios-apps,master,7813,True
awesome-react-components,41382,https://github.com/brillout/awesome-react-components,master,961,True
yarn,41372,https://github.com/yarnpkg/yarn,master,2357,True
ImHex,41345,https://github.com/WerWolv/ImHex,master,4458,True
grpc,41269,https://github.com/grpc/grpc,master,55350,True,develop,53013
discourse,41262,https://github.com/discourse/discourse,main,55078,True
PaddleOCR,41105,https://github.com/PaddlePaddle/PaddleOCR,main,6225,True
pm2,41093,https://github.com/Unitech/pm2,master,5058,True
react-use,41068,https://github.com/streamich/react-use,master,2965,True
query,41003,https://github.com/TanStack/query,main,3098,True
vue2-elm,40885,https://github.com/bailicangdu/vue2-elm,master,511,True
front-end-interview-handbook,40849,https://github.com/yangshun/front-end-interview-handbook,main,746,True
Alamofire,40820,https://github.com/Alamofire/Alamofire,master,1639,True
awesome-java,40799,https://github.com/akullpp/awesome-java,master,1669,True
Leaflet,40626,https://github.com/Leaflet/Leaflet,main,7817,True
react-hook-form,40513,https://github.com/react-hook-form/react-hook-form,master,3644,True
open-source-mac-os-apps,40502,https://github.com/serhii-londar/open-source-mac-os-apps,master,1292,True
edex-ui,40343,https://github.com/GitSquared/edex-ui,master,1428,True
styled-components,40270,https://github.com/styled-components/styled-components,main,3624,True
dubbo,40257,https://github.com/apache/dubbo,3.2,7610,False
brew,40253,https://github.com/Homebrew/brew,master,40967,True
nw.js,40231,https://github.com/nwjs/nw.js,nw90,5203,True
jadx,40197,https://github.com/skylot/jadx,master,2211,True
ChatGLM-6B,40070,https://github.com/THUDM/ChatGLM-6B,main,368,True,dev,325
alist,39987,https://github.com/alist-org/alist,main,1964,True
python-patterns,39923,https://github.com/faif/python-patterns,master,842,True
kubernetes-the-hard-way,39894,https://github.com/kelseyhightower/kubernetes-the-hard-way,master,286,True
immich,39756,https://github.com/immich-app/immich,main,4800,True
drawio,39749,https://github.com/jgraph/drawio,dev,1984,False,dev,1984
uni-app,39691,https://github.com/dcloudio/uni-app,next,6542,True,dev,10386
what-happens-when,39564,https://github.com/alex/what-happens-when,master,294,True
Rocket.Chat,39534,https://github.com/RocketChat/Rocket.Chat,develop,25836,True,develop,25836
vuetify,39404,https://github.com/vuetifyjs/vuetify,master,16053,True,dev,16063
monaco-editor,39199,https://github.com/microsoft/monaco-editor,main,3407,True
swiper,39177,https://github.com/nolimits4web/swiper,master,3652,True
spark,38974,https://github.com/apache/spark,master,41635,True
hexo,38923,https://github.com/hexojs/hexo,master,3666,True
fastlane,38877,https://github.com/fastlane/fastlane,master,16596,True
materialize,38867,https://github.com/Dogfalo/materialize,v1-dev,3878,True
ailearning,38725,https://github.com/apachecn/ailearning,master,240,True
JeecgBoot,38693,https://github.com/jeecgboot/JeecgBoot,master,1250,True
awesome-cheatsheets,38640,https://github.com/LeCoupa/awesome-cheatsheets,master,758,True
localsend,38577,https://github.com/localsend/localsend,main,1343,True
dbeaver,38558,https://github.com/dbeaver/dbeaver,devel,25953,False
